ProductID,SKU,ProductName,Category,SubCategory,Brand,Color,Size,Fabric,SeasonalDemandTag,Gender,Price,CostPrice,SupplierID,ProductStatus,ImageURL,ProfitMargin
P0392,FAB-PILL-0392,Fabindia Pillow Covers Pink King,Home & Lifestyle,Pillow Covers,Fabindia,Pink,King,Cotton,All Season,Unisex,590.0,435.0,SUP017,Active,images/products/P0392.jpg,26.27
P0393,PRI-UMBR-0393,Prisma Umbrellas Cream XXL,Accessories,Umbrellas,Prisma,Cream,XXL,Polyester,Monsoon,Unisex,960.0,650.0,SUP018,Active,images/products/P0393.jpg,32.29
P0394,FAB-BEDS-0394,Fabindia Bedsheets Green King,Home & Lifestyle,Bedsheets,Fabindia,Green,King,Cotton,Summer,Unisex,690.0,433.0,SUP019,Active,images/products/P0394.jpg,37.25
P0395,FAB-SHRE-0395,Fabindia Shree RCB Red XS,Women,Shree,Fabindia,RCB Red,XS,Silk,"Navratri, Wedding",Women,1990.0,1275.0,SUP020,Active,images/products/P0395.jpg,35.93
P0396,WES-BABY-0396,Westside Baby Dresses Black 6-12 Years,Kids,Baby Dresses,Westside,Black,6-12 Years,Cotton,All Season,Kids,1480.0,961.0,SUP021,Active,images/products/P0396.jpg,35.07
P0397,RAY-SHIR-0397,Raymond Shirts Red L,Men,Shirts,Raymond,Red,L,Polyester Blend,"Summer, Independence Day, Republic Day",Men,720.0,469.0,SUP022,Active,images/products/P0397.jpg,34.86
P0398,FAB-CURT-0398,Fabindia Curtains Pink Single,Home & Lifestyle,Curtains,Fabindia,Pink,Single,Polyester,All Season,Unisex,1400.0,772.0,SUP023,Active,images/products/P0398.jpg,44.86
P0399,PRI-GIFT-0399,Prisma Gift Boxes Cream XXL,Kids,Gift Boxes,Prisma,Cream,XXL,Cotton,All Season,Kids,1690.0,1335.0,SUP024,Active,images/products/P0399.jpg,21.01
P0400,FAB-PILL-0400,Fabindia Pillow Covers CSK Yellow King,Home & Lifestyle,Pillow Covers,Fabindia,CSK Yellow,King,Cotton,All Season,Unisex,540.0,336.0,SUP025,Active,images/products/P0400.jpg,37.78
P0401,KAN-PUTT-0401,Kanchipuram Handloom Puttu Vasti Cream XS,Women,Puttu Vasti,Kanchipuram Handloom,Cream,XS,Silk,Wedding,Women,15890.0,11289.0,SUP001,Active,images/products/P0401.jpg,28.96
P0402,FAB-PUTT-0402,Fabindia Puttu Vasti Orange XS,Women,Puttu Vasti,Fabindia,Orange,XS,Silk,Wedding,Women,20230.0,11288.0,SUP002,Active,images/products/P0402.jpg,44.2
P0403,FAB-CURT-0403,Fabindia Curtains Orange King,Home & Lifestyle,Curtains,Fabindia,Orange,King,Cotton,All Season,Unisex,2970.0,1709.0,SUP003,Active,images/products/P0403.jpg,42.46
P0404,PRI-UMBR-0404,Prisma Umbrellas Red L,Accessories,Umbrellas,Prisma,Red,L,Polyester,Monsoon,Unisex,760.0,520.0,SUP004,Active,images/products/P0404.jpg,31.58
P0405,BIB-SARE-0405,Biba Sarees MI Blue 2m,Women,Sarees,Biba,MI Blue,2m,Handloom,"Wedding, Diwali, Navratri",Women,2650.0,1564.0,SUP005,Active,images/products/P0405.jpg,40.98
P0406,NET-IPLJ-0406,Netplay IPL Jerseys RCB Red M,Accessories,IPL Jerseys,Netplay,RCB Red,M,Polyester,IPL Season,Unisex,1630.0,922.0,SUP006,Active,images/products/P0406.jpg,43.44
P0407,GUE-IPLJ-0407,Guess IPL Jerseys White L,Accessories,IPL Jerseys,Guess,White,L,Polyester,IPL Season,Unisex,1650.0,1146.0,SUP007,Active,images/products/P0407.jpg,30.55
P0408,BIB-KURT-0408,Biba Kurtas CSK Yellow XXL,Women,Kurtas,Biba,CSK Yellow,XXL,Silk,"Diwali, Temple Festival",Women,1310.0,788.0,SUP008,Active,images/products/P0408.jpg,39.85
P0409,PRI-SCHO-0409,Prisma School Uniforms Blue S,Kids,School Uniforms,Prisma,Blue,S,Cotton,"School Season, Monsoon",Kids,880.0,678.0,SUP009,Active,images/products/P0409.jpg,22.95
P0410,NET-SOCK-0410,Netplay Socks Purple XL,Accessories,Socks,Netplay,Purple,XL,Cotton,"School Season, Winter",Unisex,200.0,146.0,SUP010,Active,images/products/P0410.jpg,27.0
P0411,PRI-SOCK-0411,Prisma Socks MI Blue XL,Accessories,Socks,Prisma,MI Blue,XL,Cotton,"School Season, Winter",Unisex,90.0,58.0,SUP011,Active,images/products/P0411.jpg,35.56
P0412,PRI-GIFT-0412,Prisma Gift Boxes Gold S,Kids,Gift Boxes,Prisma,Gold,S,Cotton,All Season,Kids,2280.0,1325.0,SUP012,Active,images/products/P0412.jpg,41.89
P0413,FAB-PILL-0413,Fabindia Pillow Covers Orange Single,Home & Lifestyle,Pillow Covers,Fabindia,Orange,Single,Cotton,All Season,Unisex,680.0,522.0,SUP013,Active,images/products/P0413.jpg,23.24
P0414,PRI-UMBR-0414,Prisma Umbrellas Cream S,Accessories,Umbrellas,Prisma,Cream,S,Polyester,Monsoon,Unisex,680.0,375.0,SUP014,Active,images/products/P0414.jpg,44.85
P0415,FAB-BEDS-0415,Fabindia Bedsheets Green King,Home & Lifestyle,Bedsheets,Fabindia,Green,King,Cotton,Summer,Unisex,2320.0,1832.0,SUP015,Active,images/products/P0415.jpg,21.03
P0416,RAY-SHIR-0416,Raymond Shirts CSK Yellow XS,Men,Shirts,Raymond,CSK Yellow,XS,Cotton,"Summer, Independence Day, Republic Day",Men,730.0,508.0,SUP016,Active,images/products/P0416.jpg,30.41
P0417,FAB-PILL-0417,Fabindia Pillow Covers Maroon Single,Home & Lifestyle,Pillow Covers,Fabindia,Maroon,Single,Cotton,All Season,Unisex,460.0,319.0,SUP017,Active,images/products/P0417.jpg,30.65
P0418,FAB-BEDS-0418,Fabindia Bedsheets Green Single,Home & Lifestyle,Bedsheets,Fabindia,Green,Single,Cotton,Summer,Unisex,720.0,476.0,SUP018,Active,images/products/P0418.jpg,33.89
P0419,PRI-SCHO-0419,Prisma School Uniforms Cream XS,Kids,School Uniforms,Prisma,Cream,XS,Polyester Blend,"School Season, Monsoon",Kids,450.0,255.0,SUP019,Active,images/products/P0419.jpg,43.33
P0420,PRI-RAIN-0420,Prisma Raincoats Black S,Accessories,Raincoats,Prisma,Black,S,Polyester,Monsoon,Unisex,820.0,618.0,SUP020,Active,images/products/P0420.jpg,24.63
P0421,FAB-SARE-0421,Fabindia Sarees Yellow Standard,Women,Sarees,Fabindia,Yellow,Standard,Handloom,"Wedding, Diwali, Navratri",Women,9610.0,7399.0,SUP021,Active,images/products/P0421.jpg,23.01
P0422,PRI-GIFT-0422,Prisma Gift Boxes Red S,Kids,Gift Boxes,Prisma,Red,S,Cotton,All Season,Kids,910.0,554.0,SUP022,Active,images/products/P0422.jpg,39.12
P0423,PRI-TOWE-0423,Prisma Towels Pink S,Accessories,Towels,Prisma,Pink,S,Cotton,All Season,Unisex,450.0,270.0,SUP023,Active,images/products/P0423.jpg,40.0
P0424,UAT-POLI-0424,Uathayam Political Veshti Purple 9 Yards,Men,Political Veshti,Uathayam,Purple,9 Yards,Cotton,"Political Campaign, Independence Day",Men,910.0,724.0,SUP024,Active,images/products/P0424.jpg,20.44
P0425,FAB-BEDC-0425,Fabindia Bed Covers Maroon Single,Home & Lifestyle,Bed Covers,Fabindia,Maroon,Single,Cotton,Summer,Unisex,2500.0,1859.0,SUP025,Active,images/products/P0425.jpg,25.64
P0426,RAM-TOWE-0426,Ramraj Cotton Towels Pink XXL,Accessories,Towels,Ramraj Cotton,Pink,XXL,Cotton,All Season,Unisex,390.0,228.0,SUP001,Active,images/products/P0426.jpg,41.54
P0427,RAM-LUNG-0427,Ramraj Cotton Lungi Gold Standard,Men,Lungi,Ramraj Cotton,Gold,Standard,Cotton,"Summer, Aadi Sale",Men,980.0,590.0,SUP002,Active,images/products/P0427.jpg,39.8
P0428,FAB-SHRE-0428,Fabindia Shree Cream L,Women,Shree,Fabindia,Cream,L,Handloom,"Navratri, Wedding",Women,1270.0,796.0,SUP003,Active,images/products/P0428.jpg,37.32
P0429,PRI-BABY-0429,Prisma Baby Dresses Blue 6-12 Years,Kids,Baby Dresses,Prisma,Blue,6-12 Years,Cotton,All Season,Kids,750.0,461.0,SUP004,Active,images/products/P0429.jpg,38.53
P0430,GUE-DRES-0430,Guess Dresses Green XXL,Women,Dresses,Guess,Green,XXL,Cotton,"Christmas, New Year",Women,2370.0,1857.0,SUP005,Active,images/products/P0430.jpg,21.65
P0431,GUE-IPLJ-0431,Guess IPL Jerseys Purple XXL,Accessories,IPL Jerseys,Guess,Purple,XXL,Polyester,IPL Season,Unisex,1440.0,996.0,SUP006,Active,images/products/P0431.jpg,30.83
P0432,RAM-LUNG-0432,Ramraj Cotton Lungi Maroon Standard,Men,Lungi,Ramraj Cotton,Maroon,Standard,Cotton,"Summer, Aadi Sale",Men,510.0,339.0,SUP007,Active,images/products/P0432.jpg,33.53
P0433,PRI-SOCK-0433,Prisma Socks Red XL,Accessories,Socks,Prisma,Red,XL,Cotton,"School Season, Winter",Unisex,70.0,48.0,SUP008,Active,images/products/P0433.jpg,31.43
P0434,RAM-LUNG-0434,Ramraj Cotton Lungi White 2m,Men,Lungi,Ramraj Cotton,White,2m,Cotton,"Summer, Aadi Sale",Men,1140.0,761.0,SUP009,Active,images/products/P0434.jpg,33.25
P0435,FAB-PUTT-0435,Fabindia Puttu Vasti Orange XS,Women,Puttu Vasti,Fabindia,Orange,XS,Silk,Wedding,Women,23110.0,16212.0,SUP010,Active,images/products/P0435.jpg,29.85
P0436,WES-BABY-0436,Westside Baby Dresses Yellow 1-5 Years,Kids,Baby Dresses,Westside,Yellow,1-5 Years,Cotton,All Season,Kids,640.0,419.0,SUP011,Active,images/products/P0436.jpg,34.53
P0437,FAB-BEDS-0437,Fabindia Bedsheets Green Single,Home & Lifestyle,Bedsheets,Fabindia,Green,Single,Cotton,Summer,Unisex,2400.0,1430.0,SUP012,Active,images/products/P0437.jpg,40.42
P0438,FAB-PILL-0438,Fabindia Pillow Covers MI Blue Single,Home & Lifestyle,Pillow Covers,Fabindia,MI Blue,Single,Cotton,All Season,Unisex,780.0,506.0,SUP013,Active,images/products/P0438.jpg,35.13
P0439,WES-FROC-0439,Westside Frocks Yellow M,Women,Frocks,Westside,Yellow,M,Polyester Blend,"Christmas, New Year",Women,1240.0,807.0,SUP014,Active,images/products/P0439.jpg,34.92
P0440,BIB-KURT-0440,Biba Kurtas Orange M,Women,Kurtas,Biba,Orange,M,Cotton,"Diwali, Temple Festival",Women,2110.0,1443.0,SUP015,Active,images/products/P0440.jpg,31.61
P0441,BIB-SARE-0441,Biba Sarees RCB Red 9 Yards,Women,Sarees,Biba,RCB Red,9 Yards,Cotton,"Wedding, Diwali, Navratri",Women,6040.0,3934.0,SUP016,Active,images/products/P0441.jpg,34.87
P0442,WES-DRES-0442,Westside Dresses Pink XXL,Women,Dresses,Westside,Pink,XXL,Polyester Blend,"Christmas, New Year",Women,2110.0,1503.0,SUP017,Active,images/products/P0442.jpg,28.77
P0443,FAB-PILL-0443,Fabindia Pillow Covers White Single,Home & Lifestyle,Pillow Covers,Fabindia,White,Single,Cotton,All Season,Unisex,290.0,181.0,SUP018,Active,images/products/P0443.jpg,37.59
P0444,FAB-CURT-0444,Fabindia Curtains CSK Yellow King,Home & Lifestyle,Curtains,Fabindia,CSK Yellow,King,Polyester,All Season,Unisex,1250.0,921.0,SUP019,Active,images/products/P0444.jpg,26.32
P0445,UAT-SCHO-0445,Uathayam School Uniforms RCB Red M,Kids,School Uniforms,Uathayam,RCB Red,M,Polyester Blend,"School Season, Monsoon",Kids,980.0,584.0,SUP020,Active,images/products/P0445.jpg,40.41
P0446,UAT-TOWE-0446,Uathayam Towels Green XL,Accessories,Towels,Uathayam,Green,XL,Cotton,All Season,Unisex,110.0,81.0,SUP021,Active,images/products/P0446.jpg,26.36
P0447,FAB-PILL-0447,Fabindia Pillow Covers Purple King,Home & Lifestyle,Pillow Covers,Fabindia,Purple,King,Cotton,All Season,Unisex,560.0,434.0,SUP022,Active,images/products/P0447.jpg,22.5
P0448,KAN-SARE-0448,Kanchipuram Handloom Sarees Yellow Standard,Women,Sarees,Kanchipuram Handloom,Yellow,Standard,Handloom,"Wedding, Diwali, Navratri",Women,3180.0,2071.0,SUP023,Active,images/products/P0448.jpg,34.87
P0449,RAM-TOWE-0449,Ramraj Cotton Towels RCB Red XXL,Accessories,Towels,Ramraj Cotton,RCB Red,XXL,Cotton,All Season,Unisex,440.0,255.0,SUP024,Active,images/products/P0449.jpg,42.05
P0450,PRI-GIFT-0450,Prisma Gift Boxes Pink XXL,Kids,Gift Boxes,Prisma,Pink,XXL,Cotton,All Season,Kids,1730.0,1255.0,SUP025,Active,images/products/P0450.jpg,27.46
P0451,WES-DRES-0451,Westside Dresses RCB Red L,Women,Dresses,Westside,RCB Red,L,Polyester Blend,"Christmas, New Year",Women,1690.0,996.0,SUP001,Active,images/products/P0451.jpg,41.07
P0452,UAT-SCHO-0452,Uathayam School Uniforms MI Blue L,Kids,School Uniforms,Uathayam,MI Blue,L,Polyester Blend,"School Season, Monsoon",Kids,330.0,183.0,SUP002,Active,images/products/P0452.jpg,44.55
P0453,NET-IPLJ-0453,Netplay IPL Jerseys CSK Yellow M,Accessories,IPL Jerseys,Netplay,CSK Yellow,M,Polyester,IPL Season,Unisex,960.0,687.0,SUP003,Active,images/products/P0453.jpg,28.44
P0454,PRI-UMBR-0454,Prisma Umbrellas Black XXL,Accessories,Umbrellas,Prisma,Black,XXL,Polyester,Monsoon,Unisex,340.0,239.0,SUP004,Active,images/products/P0454.jpg,29.71
P0455,UAT-POLI-0455,Uathayam Political Veshti Black 9 Yards,Men,Political Veshti,Uathayam,Black,9 Yards,Cotton,"Political Campaign, Independence Day",Men,930.0,626.0,SUP005,Active,images/products/P0455.jpg,32.69
P0456,FAB-BEDS-0456,Fabindia Bedsheets Gold King,Home & Lifestyle,Bedsheets,Fabindia,Gold,King,Cotton,Summer,Unisex,2220.0,1558.0,SUP006,Active,images/products/P0456.jpg,29.82
P0457,NET-SOCK-0457,Netplay Socks Green M,Accessories,Socks,Netplay,Green,M,Cotton,"School Season, Winter",Unisex,220.0,165.0,SUP007,Active,images/products/P0457.jpg,25.0
P0458,PRI-SCHO-0458,Prisma School Uniforms Purple XL,Kids,School Uniforms,Prisma,Purple,XL,Cotton,"School Season, Monsoon",Kids,700.0,439.0,SUP008,Active,images/products/P0458.jpg,37.29
P0459,FAB-PUTT-0459,Fabindia Puttu Vasti Pink M,Women,Puttu Vasti,Fabindia,Pink,M,Silk,Wedding,Women,13860.0,10356.0,SUP009,Active,images/products/P0459.jpg,25.28
P0460,UAT-POLI-0460,Uathayam Political Veshti Cream 4m,Men,Political Veshti,Uathayam,Cream,4m,Cotton,"Political Campaign, Independence Day",Men,1020.0,812.0,SUP010,Active,images/products/P0460.jpg,20.39
P0461,PRI-BABY-0461,Prisma Baby Dresses Black 1-5 Years,Kids,Baby Dresses,Prisma,Black,1-5 Years,Cotton,All Season,Kids,1060.0,759.0,SUP011,Active,images/products/P0461.jpg,28.4
P0462,UAT-SCHO-0462,Uathayam School Uniforms Gold XL,Kids,School Uniforms,Uathayam,Gold,XL,Polyester Blend,"School Season, Monsoon",Kids,450.0,333.0,SUP012,Active,images/products/P0462.jpg,26.0
P0463,FAB-PILL-0463,Fabindia Pillow Covers Gold Double,Home & Lifestyle,Pillow Covers,Fabindia,Gold,Double,Cotton,All Season,Unisex,760.0,582.0,SUP013,Active,images/products/P0463.jpg,23.42
P0464,FAB-BEDS-0464,Fabindia Bedsheets Gold King,Home & Lifestyle,Bedsheets,Fabindia,Gold,King,Cotton,Summer,Unisex,1790.0,1095.0,SUP014,Active,images/products/P0464.jpg,38.83
P0465,RAY-BELT-0465,Raymond Belts White XS,Accessories,Belts,Raymond,White,XS,Leather,All Season,Unisex,780.0,441.0,SUP015,Active,images/products/P0465.jpg,43.46
P0466,RAM-TOWE-0466,Ramraj Cotton Towels Pink XS,Accessories,Towels,Ramraj Cotton,Pink,XS,Cotton,All Season,Unisex,220.0,148.0,SUP016,Active,images/products/P0466.jpg,32.73
P0467,BIB-KURT-0467,Biba Kurtas CSK Yellow XL,Women,Kurtas,Biba,CSK Yellow,XL,Silk,"Diwali, Temple Festival",Women,930.0,544.0,SUP017,Active,images/products/P0467.jpg,41.51
P0468,FAB-BEDC-0468,Fabindia Bed Covers MI Blue Double,Home & Lifestyle,Bed Covers,Fabindia,MI Blue,Double,Cotton,Summer,Unisex,1750.0,1363.0,SUP018,Active,images/products/P0468.jpg,22.11
P0469,FAB-PILL-0469,Fabindia Pillow Covers CSK Yellow Single,Home & Lifestyle,Pillow Covers,Fabindia,CSK Yellow,Single,Cotton,All Season,Unisex,580.0,359.0,SUP019,Active,images/products/P0469.jpg,38.1
P0470,FAB-KURT-0470,Fabindia Kurtas Cream S,Women,Kurtas,Fabindia,Cream,S,Silk,"Diwali, Temple Festival",Women,1720.0,1094.0,SUP020,Active,images/products/P0470.jpg,36.4
P0471,BIB-FROC-0471,Biba Frocks Blue L,Women,Frocks,Biba,Blue,L,Cotton,"Christmas, New Year",Women,1700.0,970.0,SUP021,Active,images/products/P0471.jpg,42.94
P0472,UAT-SCHO-0472,Uathayam School Uniforms Cream M,Kids,School Uniforms,Uathayam,Cream,M,Polyester Blend,"School Season, Monsoon",Kids,440.0,283.0,SUP022,Active,images/products/P0472.jpg,35.68
P0473,RAM-TOWE-0473,Ramraj Cotton Towels Orange M,Accessories,Towels,Ramraj Cotton,Orange,M,Cotton,All Season,Unisex,350.0,270.0,SUP023,Active,images/products/P0473.jpg,22.86
P0474,PRI-RAIN-0474,Prisma Raincoats Purple XL,Accessories,Raincoats,Prisma,Purple,XL,Polyester,Monsoon,Unisex,890.0,535.0,SUP024,Active,images/products/P0474.jpg,39.89
P0475,RAY-PANT-0475,Raymond Pants Purple XS,Men,Pants,Raymond,Purple,XS,Polyester Blend,All Season,Men,560.0,341.0,SUP025,Active,images/products/P0475.jpg,39.11
P0476,PRI-SCHO-0476,Prisma School Uniforms Cream S,Kids,School Uniforms,Prisma,Cream,S,Cotton,"School Season, Monsoon",Kids,1000.0,600.0,SUP001,Active,images/products/P0476.jpg,40.0
P0477,GUE-BELT-0477,Guess Belts Yellow XL,Accessories,Belts,Guess,Yellow,XL,Leather,All Season,Unisex,410.0,303.0,SUP002,Active,images/products/P0477.jpg,26.1
P0478,WES-BABY-0478,Westside Baby Dresses RCB Red 3-6 Months,Kids,Baby Dresses,Westside,RCB Red,3-6 Months,Cotton,All Season,Kids,390.0,305.0,SUP003,Active,images/products/P0478.jpg,21.79
P0479,FAB-PILL-0479,Fabindia Pillow Covers Gold Double,Home & Lifestyle,Pillow Covers,Fabindia,Gold,Double,Cotton,All Season,Unisex,350.0,249.0,SUP004,Active,images/products/P0479.jpg,28.86
P0480,BIB-SARE-0480,Biba Sarees Yellow 9 Yards,Women,Sarees,Biba,Yellow,9 Yards,Handloom,"Wedding, Diwali, Navratri",Women,6480.0,4962.0,SUP005,Active,images/products/P0480.jpg,23.43
P0481,FAB-PILL-0481,Fabindia Pillow Covers Purple King,Home & Lifestyle,Pillow Covers,Fabindia,Purple,King,Cotton,All Season,Unisex,420.0,303.0,SUP006,Active,images/products/P0481.jpg,27.86
P0482,PRI-GIFT-0482,Prisma Gift Boxes White XS,Kids,Gift Boxes,Prisma,White,XS,Cotton,All Season,Kids,2390.0,1744.0,SUP007,Active,images/products/P0482.jpg,27.03
P0483,GUE-IPLJ-0483,Guess IPL Jerseys Purple XL,Accessories,IPL Jerseys,Guess,Purple,XL,Polyester,IPL Season,Unisex,1170.0,893.0,SUP008,Active,images/products/P0483.jpg,23.68
P0484,PRI-BABY-0484,Prisma Baby Dresses Black 3-6 Months,Kids,Baby Dresses,Prisma,Black,3-6 Months,Cotton,All Season,Kids,1380.0,946.0,SUP009,Active,images/products/P0484.jpg,31.45
P0485,UAT-SCHO-0485,Uathayam School Uniforms Green XXL,Kids,School Uniforms,Uathayam,Green,XXL,Cotton,"School Season, Monsoon",Kids,1000.0,664.0,SUP010,Active,images/products/P0485.jpg,33.6
P0486,PRI-UMBR-0486,Prisma Umbrellas Purple XXL,Accessories,Umbrellas,Prisma,Purple,XXL,Polyester,Monsoon,Unisex,940.0,742.0,SUP011,Active,images/products/P0486.jpg,21.06
P0487,NET-IPLJ-0487,Netplay IPL Jerseys White XS,Accessories,IPL Jerseys,Netplay,White,XS,Polyester,IPL Season,Unisex,1190.0,876.0,SUP012,Active,images/products/P0487.jpg,26.39
P0488,WES-BABY-0488,Westside Baby Dresses Red 1-5 Years,Kids,Baby Dresses,Westside,Red,1-5 Years,Cotton,All Season,Kids,1480.0,935.0,SUP013,Active,images/products/P0488.jpg,36.82
P0489,PRI-TOWE-0489,Prisma Towels Blue S,Accessories,Towels,Prisma,Blue,S,Cotton,All Season,Unisex,420.0,309.0,SUP014,Active,images/products/P0489.jpg,26.43
P0490,RAY-PANT-0490,Raymond Pants Cream XXL,Men,Pants,Raymond,Cream,XXL,Linen,All Season,Men,860.0,595.0,SUP015,Active,images/products/P0490.jpg,30.81
P0491,WES-FROC-0491,Westside Frocks Gold XL,Women,Frocks,Westside,Gold,XL,Cotton,"Christmas, New Year",Women,510.0,317.0,SUP016,Active,images/products/P0491.jpg,37.84
P0492,GUE-IPLJ-0492,Guess IPL Jerseys Yellow XXL,Accessories,IPL Jerseys,Guess,Yellow,XXL,Polyester,IPL Season,Unisex,1010.0,659.0,SUP017,Active,images/products/P0492.jpg,34.75
P0493,FAB-BEDS-0493,Fabindia Bedsheets Blue Single,Home & Lifestyle,Bedsheets,Fabindia,Blue,Single,Cotton,Summer,Unisex,1500.0,938.0,SUP018,Active,images/products/P0493.jpg,37.47
P0494,UAT-SCHO-0494,Uathayam School Uniforms Blue XL,Kids,School Uniforms,Uathayam,Blue,XL,Cotton,"School Season, Monsoon",Kids,910.0,586.0,SUP019,Active,images/products/P0494.jpg,35.6
P0495,FAB-SHRE-0495,Fabindia Shree Pink L,Women,Shree,Fabindia,Pink,L,Handloom,"Navratri, Wedding",Women,3380.0,2599.0,SUP020,Active,images/products/P0495.jpg,23.11
P0496,RAY-BELT-0496,Raymond Belts RCB Red XL,Accessories,Belts,Raymond,RCB Red,XL,Leather,All Season,Unisex,760.0,492.0,SUP021,Active,images/products/P0496.jpg,35.26
P0497,GUE-DRES-0497,Guess Dresses Cream M,Women,Dresses,Guess,Cream,M,Polyester Blend,"Christmas, New Year",Women,2300.0,1591.0,SUP022,Active,images/products/P0497.jpg,30.83
P0498,PRI-SCHO-0498,Prisma School Uniforms Green L,Kids,School Uniforms,Prisma,Green,L,Polyester Blend,"School Season, Monsoon",Kids,730.0,506.0,SUP023,Active,images/products/P0498.jpg,30.68
P0499,WES-BABY-0499,Westside Baby Dresses Maroon 6-12 Years,Kids,Baby Dresses,Westside,Maroon,6-12 Years,Cotton,All Season,Kids,380.0,214.0,SUP024,Active,images/products/P0499.jpg,43.68
P0500,NET-IPLJ-0500,Netplay IPL Jerseys White XXL,Accessories,IPL Jerseys,Netplay,White,XXL,Polyester,IPL Season,Unisex,1770.0,1191.0,SUP025,Active,images/products/P0500.jpg,32.71
